# Constructed from biom file
#OTU ID	ABM006_m_kraken2_report	BE108_m_kraken2_report	BE109_m_kraken2_report	BE110_m_kraken2_report	BE111_m_kraken2_report	BE112_m_kraken2_report	BE114_m_kraken2_report	BE115_m_kraken2_report	BE116_m_kraken2_report	BE117_m_kraken2_report	BE118_m_kraken2_report	BE119_m_kraken2_report	BE121_m_kraken2_report	BE124_m_kraken2_report	BE208_m_kraken2_report	BE209_m_kraken2_report	BE210_m_kraken2_report	BE211_m_kraken2_report	BE212_m_kraken2_report	BE213_m_kraken2_report	BE214_m_kraken2_report	BE215_m_kraken2_report	BE216_m_kraken2_report	BE217_m_kraken2_report	BE218_m_kraken2_report	BE219_m_kraken2_report	BE221_m_kraken2_report	BE319_m_kraken2_report	BIT001_m_kraken2_report	BL105_m_kraken2_report	BL106_m_kraken2_report	BL107_m_kraken2_report	BL108_m_kraken2_report	BL110_m_kraken2_report	BL111_m_kraken2_report	BL112_m_kraken2_report	BL113_m_kraken2_report	BL114_m_kraken2_report	BL116_m_kraken2_report	BS001_m_kraken2_report	BS005_m_kraken2_report	DJA002_m_kraken2_report	EBO001_m_kraken2_report	EBO003_m_kraken2_report	ERR2503700_m_kraken2_report	ERR2868193_m_kraken2_report	EXB015.A2001_m_kraken2_report	EXB015.A2101_m_kraken2_report	EXB015.A2501_m_kraken2_report	EXB015.A2601_m_kraken2_report	EXB020.A0101_m_kraken2_report	EXB021.A0101_m_kraken2_report	EXB022.A0101_m_kraken2_report	EXB023.A0101_m_kraken2_report	FDM001_m_kraken2_report	G0001_m_kraken2_report	G0004_m_kraken2_report	G0005_m_kraken2_report	G0006_m_kraken2_report	G0007_m_kraken2_report	G0008_m_kraken2_report	G0009_m_kraken2_report	G0010_m_kraken2_report	G0011_m_kraken2_report	G0012_m_kraken2_report	G0013_m_kraken2_report	G0014_m_kraken2_report	G0015_m_kraken2_report	G0016_m_kraken2_report	G0017_m_kraken2_report	G0018_m_kraken2_report	G0019_m_kraken2_report	G0020_m_kraken2_report	G0021_m_kraken2_report	G0026_m_kraken2_report	G0028_m_kraken2_report	G0029_m_kraken2_report	G0030_m_kraken2_report	G0031_m_kraken2_report	G0033_m_kraken2_report	G0034_m_kraken2_report	G0035_m_kraken2_report	G0036_m_kraken2_report	Gb1wash_m_kraken2_report	Gb2wash_m_kraken2_report	GDC002_m_kraken2_report	GDC004_m_kraken2_report	GDC005_m_kraken2_report	IBA001_m_kraken2_report	IBA002_m_kraken2_report	LIB007.A0117_m_kraken2_report	LIB012.A0101_m_kraken2_report	LIB013.A0101_m_kraken2_report	LIB014.A0101_m_kraken2_report	LIB015.A0101_m_kraken2_report	LOB001_m_kraken2_report	MTK001_m_kraken2_report	MTM001_m_kraken2_report	MTM002_m_kraken2_report	MTM003_m_kraken2_report	MTM004_m_kraken2_report	MTM005_m_kraken2_report	MTM006_m_kraken2_report	MTM008_m_kraken2_report	MTM009_m_kraken2_report	MTM010_m_kraken2_report	MTM011_m_kraken2_report	MTM012_m_kraken2_report	MTM013_m_kraken2_report	MTS001_m_kraken2_report	MTS002_m_kraken2_report	MTS003_m_kraken2_report	WAL001_m_kraken2_report
379	364.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2680.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	111.0	104.0	107.0	259.0	6.0	676.0	6.0	7.0	2.0	7.0	0.0	2.0	22.0	23.0	136.0	3287.0	1372.0	2645.0	734.0	94.0	1360.0	184.0	901.0	499.0	21.0	98.0	136.0	0.0	219.0	69.0	149.0	176.0	4603.0	573.0	50.0	74.0	0.0	0.0	5.0	112.0	206.0	0.0	214.0	988.0	60.0	299.0	56.0	140.0	248.0	775.0	0.0	0.0	0.0	13.0	18.0	1057.0	125.0	52.0	46.0	649.0	53.0	106.0	302.0	163.0	42.0	41.0	43.0	200.0	141.0	86.0	123.0	292.0	232.0
2815360	345.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2266.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	36.0	48.0	81.0	83.0	7.0	428.0	16.0	11.0	16.0	13.0	3.0	3.0	71.0	60.0	83.0	43383.0	996.0	4193.0	1263.0	97.0	1709.0	68.0	426.0	448.0	22.0	91.0	138.0	0.0	299.0	37.0	63.0	82.0	4007.0	272.0	31.0	81.0	0.0	0.0	4.0	205.0	268.0	0.0	94.0	641.0	60.0	338.0	20.0	100.0	356.0	523.0	0.0	3.0	0.0	18.0	39.0	1589.0	54.0	31.0	18.0	823.0	23.0	57.0	1258.0	111.0	32.0	20.0	21.0	123.0	79.0	200.0	73.0	1927.0	307.0
2731112	64.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	614.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	11.0	15.0	36.0	63.0	1.0	108.0	1.0	3.0	1.0	0.0	1.0	1.0	7.0	7.0	14.0	316.0	99.0	404.0	225.0	13.0	267.0	18.0	51.0	79.0	10.0	30.0	14.0	0.0	21.0	6.0	44.0	38.0	1019.0	111.0	44.0	14.0	0.0	0.0	0.0	34.0	31.0	0.0	22.0	143.0	10.0	52.0	1.0	28.0	42.0	61.0	1.0	2.0	0.0	2.0	7.0	282.0	44.0	6.0	6.0	180.0	13.0	14.0	48.0	26.0	4.0	13.0	3.0	24.0	18.0	8.0	20.0	34.0	42.0
2613770	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	503.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	17.0	21.0	46.0	1.0	82.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	8.0	11.0	262.0	261.0	335.0	95.0	6.0	213.0	23.0	131.0	82.0	1.0	9.0	13.0	0.0	22.0	9.0	19.0	17.0	776.0	27.0	44.0	2.0	0.0	0.0	3.0	24.0	32.0	0.0	34.0	47.0	16.0	50.0	6.0	11.0	32.0	173.0	0.0	0.0	0.0	3.0	2.0	155.0	9.0	5.0	6.0	71.0	3.0	5.0	34.0	14.0	8.0	0.0	2.0	20.0	21.0	7.0	12.0	41.0	34.0
2849093	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	3.0	6.0	39.0	2.0	64.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	4.0	161.0	89.0	244.0	79.0	13.0	113.0	11.0	106.0	53.0	10.0	9.0	4.0	0.0	24.0	9.0	54.0	28.0	391.0	131.0	15.0	8.0	0.0	0.0	3.0	9.0	22.0	0.0	12.0	63.0	10.0	24.0	3.0	15.0	27.0	69.0	0.0	0.0	0.0	0.0	2.0	105.0	33.0	1.0	2.0	94.0	11.0	2.0	28.0	12.0	7.0	19.0	2.0	29.0	9.0	11.0	10.0	35.0	25.0
2028343	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	223.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	3.0	13.0	13.0	22.0	1.0	69.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	2.0	7.0	152.0	186.0	294.0	37.0	11.0	124.0	8.0	51.0	50.0	1.0	15.0	12.0	0.0	8.0	6.0	27.0	8.0	374.0	55.0	3.0	6.0	0.0	0.0	0.0	13.0	17.0	0.0	15.0	90.0	7.0	18.0	14.0	12.0	28.0	108.0	0.0	0.0	0.0	3.0	0.0	100.0	9.0	5.0	4.0	78.0	2.0	8.0	26.0	17.0	1.0	1.0	2.0	9.0	13.0	6.0	13.0	29.0	23.0
2048897	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	7.0	12.0	5.0	18.0	1.0	58.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	4.0	5.0	161.0	156.0	193.0	60.0	5.0	139.0	27.0	75.0	80.0	0.0	10.0	11.0	0.0	13.0	5.0	11.0	21.0	374.0	48.0	3.0	8.0	0.0	0.0	0.0	3.0	14.0	0.0	12.0	35.0	6.0	30.0	4.0	13.0	43.0	80.0	0.0	0.0	0.0	0.0	2.0	91.0	4.0	2.0	5.0	92.0	1.0	6.0	15.0	5.0	1.0	1.0	0.0	21.0	9.0	6.0	8.0	38.0	26.0
1571470	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	18.0	4.0	11.0	16.0	0.0	61.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	207.0	82.0	169.0	68.0	8.0	144.0	17.0	154.0	55.0	1.0	9.0	7.0	0.0	22.0	18.0	23.0	21.0	236.0	105.0	4.0	7.0	0.0	0.0	2.0	5.0	27.0	0.0	12.0	89.0	5.0	27.0	6.0	34.0	32.0	43.0	0.0	0.0	0.0	1.0	2.0	95.0	8.0	1.0	12.0	131.0	4.0	5.0	31.0	13.0	3.0	12.0	3.0	18.0	13.0	8.0	5.0	26.0	24.0
2020312	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	10.0	5.0	15.0	0.0	21.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	67.0	94.0	108.0	39.0	4.0	53.0	12.0	121.0	24.0	0.0	2.0	4.0	0.0	8.0	0.0	17.0	17.0	172.0	27.0	3.0	5.0	0.0	0.0	0.0	4.0	10.0	0.0	7.0	71.0	3.0	22.0	3.0	7.0	13.0	61.0	0.0	0.0	0.0	0.0	1.0	61.0	3.0	0.0	4.0	34.0	0.0	3.0	14.0	4.0	1.0	0.0	3.0	12.0	13.0	5.0	7.0	14.0	8.0
2731096	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	4.0	0.0	21.0	0.0	2.0	0.0	0.0	0.0	1.0	4.0	3.0	5.0	84.0	31.0	104.0	23.0	5.0	59.0	3.0	61.0	23.0	0.0	1.0	4.0	0.0	8.0	0.0	1.0	4.0	179.0	16.0	1.0	8.0	0.0	0.0	1.0	7.0	16.0	0.0	7.0	18.0	3.0	8.0	2.0	1.0	6.0	18.0	0.0	0.0	0.0	1.0	0.0	48.0	1.0	0.0	2.0	15.0	1.0	2.0	7.0	2.0	0.0	0.0	2.0	5.0	5.0	6.0	4.0	5.0	11.0
